,user_id,item_indices_seq,review_titles_seq,review_texts_seq,ratings_seq,helpful_votes_seq,verified_seq
60253,AHCGC2ZT55AHXO4YDMYTMZ4HQJ4A,"[127, 127]","['Great Functional Tin Seems to be half the Fun!', 'Great Functional Tin Seems to be half the Fun!']","[""I sent this to my Aunt who loves to shop on Amazon but when she called to thank me, all she could talk about was the fact that she can hang the tin as an ornament on her tree!  She was going on so, that I had to stop her to make sure she knew that there was a $50 Card to which she replied something like this &#34;Oh yes, you shouldn't have spent so much money but I'm glad you did if it meant me getting this ornament.&#34;<br /><br />I just smile and think to myself that I could have purchased two $25 cards in separate tin ornaments. But it sounds like i hit a home run either way, She seemed genuinely pleased! Although it is kind of like giving someone a great gift and all they can see is the wrapping. LOL She's teaching me about things that really matter."", ""I sent this to my Aunt who loves to shop on Amazon but when she called to thank me, all she could talk about was the fact that she can hang the tin as an ornament on her tree!  She was going on so, that I had to stop her to make sure she knew that there was a $50 Card to which she replied something like this &#34;Oh yes, you shouldn't have spent so much money but I'm glad you did if it meant me getting this ornament.&#34;<br /><br />I just smile and think to myself that I could have purchased two $25 cards in separate tin ornaments. But it sounds like i hit a home run either way, She seemed genuinely pleased! Although it is kind of like giving someone a great gift and all they can see is the wrapping. LOL She's teaching me about things that really matter.""]","[5, 5]","[0, 0]","[0, 0]"
60254,AHCGDZC2NBQKC5TDP35VMK7TZP7Q,[143],['Five Stars'],['great gift'],[5],[0],[1]
60255,AHCGEWGLS47IWJN2ESCSWKQEORTA,[269],['Great Gift'],"[""I love receiving Visa Gift Card so giving a Visa gift card, I think is just as thoughtful, especially if you don't know what to gift a person. Sometimes it's best to let the gift recipient go shopping and choose for themselves. Visa gift cards can be used anywhere. The $3.95 purchase fee is cheaper than buying the gift card in store.""]",[5],[1],[1]
60256,AHCGFPFW6WVF7A2FVPZTPTLBK53A,[541],['Excelente promoción'],"['Perfecto, me incrementaron $5 dólares al instante.']",[5],[0],[1]
60257,AHCGGQEYSSOHN55EAKVLKZEWHIAQ,[541],['One Star'],['non were authorized'],[1],[0],[1]
60258,AHCGHNXXIIWYQY6RXT25HAPWX6VA,[541],['👍'],['👍'],[5],[0],[1]
60259,AHCGNFYLA7JUEW54VKFUQOVGIUCA,[450],['WOW'],['Just like a credit/debit card'],[5],[0],[1]
60260,AHCGR55I2ENDMD57JRLHXWU3R33A,[794],"['MISLEADING ""You\'ll love it guarentee""']","['My Wife and I ordered a one year subscription from them for the Ice Cream of the month club. Our first 4 pints came and we were very pleased. We did get batch Ice Cream from lesser known creameries/shops within the United States. Most of the offerings were pretty good, one was FANTASTIC. The second shipment arrived, this time two were tame in comparison to the initial delivery, one was unique and the other was again, AWESOME. It was delivery number 3 that was terrible. Instead of small batch, craft-esque, unique Ice Cream, we got 4 pints that carried an Amazing Clubs brand and packaging. The flavors were not unique, they tasted terrible and I contacted amazing clubs. I explained the let down through email support. I was given a canned answer, something like "" Were very sorry you did not enjoy your selection, we\'ll take your comments and discuss with our elfs"" ....something like that. I don\'t know if I called or not. The RUB here is the guarantee that you\'ll love it. It\'s SUPER MISLEADING. I don\'t think you should ever ""eat the steak"" then complain and try to get something for free, but on the surface to a lay person wanting a ""push"" to purchase that there\'s some kind of Guarantee, it\'s a fair assumption that the guarantee would be for the dislike of the product. This is my hang-up and why the advertising is quasi DECEITFUL. I got my fourth and final order on 2/3/2021. I opened the box and got four generic, house branded Ice Creams. NOT UNIQUE, NOT CRAFT OR SMALL BATCH. The same crappy, uninteresting, boring pints. Mint Oreo, Chocolate Brownie, Carmel Coconut and Butter Pecan (which was damaged) cracked lid and ice cream coming out of container. It\'s what it is, it was meant to be fun but unfortunately it was only 2 shipments out of four that we had fun with. I thought after my email that I sent they may have taken into consideration selecting something much better, but they didn\'t. They fail at customer service, they let me down on what was something exciting by not continuing with their initial momentum. Had all deliveries been from unique places with wild flavors all the way through my subscription I wouldn\'t have hesitated to re-up my subscription. It\'s too bad. Now to address one more thought, the person who replies to all the complaints is not cool. The written sentiment to others that the author THINKS is amusing or snarky is really just belittling, berating and rude. I know consumers aren\'t always right, but a complaint of any kind shouldn\'t be handled like that. The author who responds to complaints reminds me of the kids who were the type to stand by the front doors of their own homes, curse at me, flip me the bird and when I\'d begin to approach they\'d run inside. You know, that kinda tough guy...the ones who really aren\'t. Not a good look amazingclubs.com! I wouldn\'t recommend this company to anyone, and obviously I will not be ordering from this company in the future.']",[1],[2],[0]
60261,AHCGSQNXKXBGMCYT6INS3O2TEXDQ,[541],['Excelente alternativa'],['excelente opcion de Amazon'],[5],[0],[1]
60262,AHCGUG2TNZDTHH744N4UCQZ77UEQ,[541],['Turned a Visa e-gift card into Amazon lot!'],['I tried to do the same thing at Wal-Mart.com and it did not work.'],[5],[0],[1]
60263,AHCGXZWD2WEX5FTLRERDW4DKZXWA,[89],['Simple'],['Handy and easy to use'],[5],[0],[1]
60264,AHCGYTJTMNA4BQC2COJREWC5YTRQ,[541],['Dollars to donuts'],"[""it's worth it's weight in quality, patent infingements, piracy and cheap knock offs of original designs and functional products. I LOVE this thing!""]",[5],[0],[1]
60265,AHCH3OGECXFPY3VMJFQ4SFV4VG4A,[541],['Thx a Lot'],['Thx'],[4],[0],[1]
60266,AHCH4WS6UTGYYEQHJTJBITL5NNLA,[143],['the gift cards came nicely packaged.'],"['I was supposed to get a $5 credit for each gift card purchased (2 X $5) but I have not seen the credit. Not sure if this is an Amazon problem or the card used. Otherwise, the gift cards came nicely packaged.']",[3],[1],[1]
60267,AHCH6SUZVD6ACPCWQOLI2JU7JRGQ,[838],['Use for anything'],['Gift'],[5],[0],[1]
60268,AHCHAWHZ3XAN3KV6LDU35OXG3BPA,[78],['easy to use'],['gift box comes with it'],[5],[0],[1]
60269,AHCHCNDUDMGKVRDVJGVQLRC7JOIA,[541],['Convenient'],['Ease of reloading'],[5],[0],[1]
60270,AHCHDDRSS4KAXBSGOPSJ4MROUKSQ,[541],['Frustrating'],['Trying to use Vanilla Mastercard debit gift card deal. Keeps telling me that its declined every time I type in all the information. Really frustrating.'],[1],[0],[0]
60271,AHCHDWTUB762XZUFBTKOAFRNATDA,[450],['these are awesome for the family gifts'],['they work perfectly.  i buy them all of the time'],[5],[0],[1]
60272,AHCHH6VIRTY4EWPNQLNYAXMP2T3Q,[541],['Five Stars'],['Nice one'],[5],[0],[1]
60273,AHCHI2AWK2V2W32HPPJULKUZ2DIA,[450],['Quick delivery.'],['convenient to send for 🎁 🎁 gift.'],[5],[0],[1]
60274,AHCHIAP2MCO56RZ4PLI4TTS27U7A,[541],['I loaded my balance'],['Best part is the 2% free money when you linked debit card and checking and you get 2% extra for free loaded on you account balance'],[5],[0],[1]
60275,AHCHJSGLO6MJF3BWUVGG5QZJ6QGQ,[989],['Great gift'],"[""Easy gift if you don't have any ideas on something for them.""]",[5],[0],[1]
60276,AHCHJVY56XXYX2AMC4KHK5X3IRBA,[541],['Five Stars'],['bien'],[5],[0],[1]
60277,AHCHKJT33D3XEEROTARA2AJKGYRA,[522],['Five Stars'],"[""You can't go wrong with gift cards!! Stockings are cute and you can hang them on your tree.""]",[5],[1],[1]
60278,AHCHOEQE6VAYLEXDGGAZRZDHOJ3A,[541],['Got $10 bucks for free'],['It took less than a minute to do!'],[5],[0],[1]
60279,AHCHPA65YSRIRBQV6JUL5FUL4MOA,[173],['Five Stars'],['Gift to daughter-in-law and she enjoyed having the money to spend as she wanted.'],[5],[0],[1]
60280,AHCHQ45DKJ5QWIRT4ZKHB7WT7O7A,[135],['Amazon 50.00 gift card'],['I was given a 50.00 gift card by a work manager. Went online to Amazon.com and put in the scratch off number on the<br />card and was informed I have an expired card. I cannot find a customer service email or phone number to contact. The print is exceedingly small and I see no expiration date. Very Unhappy!!!'],[1],[1],[0]
60281,AHCHSMYEY4ZKWWKCM7FX54VV3JVA,[656],['Five Stars'],['they will love them for Christmas'],[5],[0],[1]
60282,AHCHT2PLO6YV5YHYLPTHWEWMRCIQ,[541],['Five Stars'],['Quick and easy.'],[5],[0],[1]
60283,AHCHU77LC2U26KBOHJSX2TBM4LMA,[231],['Very good'],['Great'],[5],[2],[1]
60284,AHCHULDY6VWAQC6HIKL7DPG5VKEA,[269],['Do not waist your money!!!'],['Bought a $25 gift card for my niece. The card allegedly has $25 but she cannot buy anything!!! She cannot even load it on Amazon! Do not waist your money! This seems to be a scam!  What a waist!!!!'],[1],[0],[0]
60285,AHCHV2PVYDWG44UX3PZH2SBZJKGQ,[135],['Quick Delivey'],['Love IT'],[5],[0],[1]
60286,AHCHW2T637H7HZ6MB6WAVTXBI57A,[541],['UwU'],['UwU'],[5],[0],[1]
60287,AHCHXTNQOM7XU4IU42TXL7Z2KCAQ,[541],['Easy to get and use'],['Having card makes it real easy to purchase stuff.  Ten dollar bonus was nice too.'],[5],[0],[1]
60288,AHCI3LH2CJOEDHTOC3YNZ3VH442A,[541],['Five Stars'],['so fast'],[5],[0],[1]
60289,AHCI5KGPJLPBLLMX6MPKCC4GCQKA,[91],['Best gift ever!'],['Best gift I could give my two children.'],[5],[0],[1]
60290,AHCICOT7RUW2OH5UWH7M5KKX5T3A,[541],['Five Stars'],"[""What's better than amazon gift cards!""]",[5],[0],[1]
60291,AHCICQSMYL42FVM2EEG3K6SZSVOA,[89],['Fast and Reliable'],"['This card is easy to use, its just like a a gift card and it takes 5 minutes to use.']",[5],[0],[1]
60292,AHCID6FJ43TPZNULGSJYX43VE6DA,[541],['Proof read your entry carefully'],['I redeemed several virtual visa cards to reload my Amazon Gift card account.  I had no problems until I mistyped one of the card numbers.  It never would accept the one I had mistyped.  So be careful.  The system is NOT forgiving!'],[4],[1],[1]
60293,AHCIERT3QNFZZGDQW2YBMEOYAR7Q,[43],['Fun way to give a gift card'],['My niece LOVES Penguins! this slider gift card was super cute and a great way to give a gift card with pizzazz!  She was so excited about it.'],[5],[1],[1]
60294,AHCIJSIISIZBHQHYFO5Z4MKWSS2A,[541],['Great'],['Great'],[5],[0],[1]
60295,AHCIMULMHYGELMGOC2RJM32LQXSQ,[89],['Easy.'],['It was very easy to reload my Amazon gift card.'],[5],[0],[1]
60296,AHCINPRGDD3GPTS6DCLROKYCAI7A,[564],['Highly recommend'],['The cards were a great gift. The box they came in was so elegant it just elevated the whole thing.'],[5],[0],[1]
60297,AHCINXA223JKRMR6PJUJHGTZKQCA,[69],['AWESOME!!'],"[""I love gift cards!!!  Amazon cards give you such a wide variety of choices and you're under no deadline to use them.  It's a perfect gift and the donor can rest assured that I received exactly what I wanted.""]",[5],[0],[0]
60298,AHCIOLIACGOECI56W2M2CTD22JIA,[541],['headline'],['review'],[5],[0],[1]
60299,AHCIQGOTOQGUE3WNF2MQT5XM7R5Q,[780],['The young people I work with fought over this in the gift exchange.  🎁'],['Giftable'],[5],[0],[1]
60300,AHCIWE3BSLBDBGLMLAHNLTXVP7KQ,[541],['Five Stars'],['So easy.'],[5],[0],[1]
60301,AHCIZXCERVDFKBHHX3B4KJV5NP3Q,[101],['Great gift'],['Great gift'],[5],[0],[1]
60302,AHCJ4LAAUWNZEYGL6I6BITKC6NMQ,[298],['Right size and color!'],['This is a gift I give every year for Christmas and birthdays.  Always a crowd pleaser!  Right size and color!'],[5],[0],[1]
60303,AHCJ67DL5H5H4OBIOYXYEBBWVY2Q,[269],['Item as described and quick shipping'],['Quick and accurate shipping'],[5],[0],[1]
60304,AHCJ7R2YMF3WHLOBAAE7A3MTXTZA,[541],['Great way to use the balance on visa or mastercard gift cards.'],"[""I always forget to use the last few cents on those visa and mastercard giftcards now I just apply the balance to a amazon reload and I'll definitely use it.""]",[5],[0],[1]
60305,AHCJBRGINSIYJFDWCCNMJM4MUSIQ,[541],['As expected'],['As expected'],[5],[0],[1]
60306,AHCJBVEXBM7TIHUERG7CKWYCL65Q,[403],['Amazon gift cards are the best gift. TIP'],['Amazon gift cards are the best gift.  TIP:  Amazon Kindle cards can be used to purchase anything on Amazon not just books and items from the Kindle store.  You can find anything on Amazon these days.  Makes a great gift and/or stocking stuffer.'],[5],[0],[1]
60307,AHCJDNGLI6ZG6A7FHJ274IAAVZHQ,[541],['It’s safe'],['Easy to use! I prefer to use this versus adding my card info in!'],[5],[0],[1]
60308,AHCJISRNWGB3XFFOHLA6CMNF34HA,[135],['Avoid buying this gift card'],['We purchased cards for my daughters family for Christmas.  We called the gift card company who told us we had to talk to Amazon to activate our cards. Amazon said it was the card company’s responsibility Needless to say after talking yto 3 separate Amazon reps and a supervisor we got our money refunded.'],[1],[1],[1]
60309,AHCJNSAMTZJLDE4B7SDT6ZVBIEXQ,"[143, 541]","['Four Stars', 'Five Stars']","['great gift', 'good way to shop']","[4, 5]","[0, 0]","[1, 1]"
60310,AHCJOKBKNWFZSN6YZEKXZ7FD6USQ,[89],['Does what it does'],"[""It does exactly what it's meant to do. 👍""]",[5],[0],[1]
60311,AHCJYZL6JQ4DNHITIABQIBM5RH3A,[227],['Perfect gift!'],"['The card arrived so quickly!  Of course, this gift card is the perfect gift!']",[5],[1],[0]
60312,AHCJZUJ6HZUEQXSZAE7QKTN6PNAA,[373],['Five Stars'],['Great idea...the box made it a little bit of a surprise'],[5],[0],[1]
60313,AHCK2Q7S7GJRMC5TAISOTYPZ633A,[541],['Balances are reloaded immediately'],['Balances are reloaded immediately. It takes less than 3 minutes to be available in your Amazon account. I like that.'],[5],[1],[1]
60314,AHCK3SRQAOEEB5WFSYBAZUPG5TAA,[271],['Perfect number 3'],"['I have three great grandsons who are brothers, and each one of them hinted for an Amazon.com gift card for Christmas.  I was able to meet the expectations of all three with one transaction, and the cards arrived right on schedule.']",[5],[0],[1]
60315,AHCK3XRK6BNIISKT6VOJJHRDAGRQ,[69],['Great gift'],['Got this as a Christmas gift and it was great to be able to pick out what I wanted myself. Highly recommended for a picky person!!!'],[5],[0],[0]
60316,AHCK4ID77EYNB6U22SRVQADLXM5A,[541],['I have two gift cards but I think the amounts ...'],['I have two gift cards but I think the amounts are posted wrong how do I get this fixed correctly?'],[1],[0],[1]
60317,AHCK5N6TAC7QHF7VFQHMCA5UJB5Q,[403],['Five Stars'],['Perfect go to gift!'],[5],[0],[1]
60318,AHCK6OLRG7FDAPDDGKPK5ZC3FKJA,[541],['Five Stars'],['good'],[5],[0],[1]
60319,AHCK7ZPQTEVQHNQV773TFRDPTTAQ,[737],['Five Stars'],['Gift for a friend'],[5],[0],[1]
60320,AHCKBSYRIXUWUPKWMVYQMNZE4SAQ,[541],['Just like loading a gift card'],['It was fast and convenient. No hidden tricks to it just provide a card and transfer funds into amazon and use those funds to purchase items'],[5],[1],[1]
60321,AHCKCMVRS6C3TR4ZUSMSPUXWQOJA,[541],"['Faster, and easy to use']",['Very convenient'],[5],[0],[1]
60322,AHCKIW4NVN3KTGNC6K5T7PYZNAYQ,[541],['worth it when it is on promotion'],['Worth to load some money in Amazon account when they offer promotions.'],[4],[0],[1]
60323,AHCKJIBDLFPUPHCCWZIL3I4KHDYQ,[656],['Five Stars'],['Gifting made easy.'],[5],[0],[1]
60324,AHCKJKUXNG5EACE55KQPM3YCBYAA,[541],['Good things'],['Easy to use and good'],[5],[0],[1]
60325,AHCKL7LTUGNLDJH4DK7FEHFAXOEA,[541],['Another Perfect Gift Idea From Amazon'],['Nothing says it better than a gift card from Amazon in any amount. I love them. They make a good gift idea for any occasion or for just because. I am planning to get gift cards for the future.<br /><br />If you need a gift idea this will fill the bill.'],[5],[0],[1]
60326,AHCKLEHIMHYDRGVAAXYFZSTIEPPQ,[8],['Gift Card'],['I love getting and using Amazon.com gift cards. You enter  a card and you are given your balance. I can do one click shopping and order Kindle ebooks with one click.'],[5],[0],[0]
60327,AHCKNSYYU4LZZI3USMFLCZEZJDBQ,[541],['Five Stars'],"['best way to buy from a different country, quick and efficient thanks']",[5],[0],[1]
60328,AHCKPFEZHXHUQJ5GUO3LU3ZPOPDA,[248],['Great Christmas Gift'],['Grandchildren love getting an Amazon Gift Card.'],[5],[0],[1]
60329,AHCKQDXCEUCJJCZUFHWBZMZ7SOEA,[541],['Quick Delivery Complete!'],['giftable<br />I recommend that'],[5],[0],[1]
60330,AHCKQMW4JEYWV2PRQEUQD5JBBZZQ,[541],['Two Stars'],['😊'],[2],[1],[1]
60331,AHCKRPBNB27OSFERFQC2WAD6FJHA,[541],['Did What Was Intended'],['Was able to use right off the bat.'],[4],[0],[1]
60332,AHCKUL2IT2RI5WZ5XCIBSC3LNN4A,[541],['FIVE STARS'],['perfect'],[5],[0],[1]
60333,AHCKVKLRHKYAQURO2KNPHLJ3XQZQ,[218],['Five Stars'],['perfect'],[5],[0],[1]
60334,AHCKXXVQWCJZGZ4X5UXVBYQC2BPA,[541],['In love'],['In love'],[5],[0],[1]
60335,AHCL23UCFRGMCCLGVF2NS7EZFO5Q,[541],['Great'],['Easy and normally has bonuses.'],[5],[0],[1]
60336,AHCL2DKLDD6DBNFZOBYTRRMKVYJQ,[541],['Excelente'],['Es dinero efectivo y rapido'],[5],[0],[1]
60337,AHCL2QZ4GS2XQ5N4QGL7IJGI2ZKA,[541],['Avid reader'],['Easy as to reload'],[4],[0],[1]
60338,AHCL3X5AUUTSUK4WENH3KZXWU47A,[541],['Five Stars'],['Yes'],[5],[0],[1]
60339,AHCL4P7SH7I74PC5T5ZCZEVM4YDA,[269],"[""It's an ideal gift""]",['I t served the purpose'],[5],[0],[1]
60340,AHCL5SOZXKEP5PIXHEUWREUII4IA,[541],['Five Stars'],['Benefit'],[5],[0],[1]
60341,AHCL65YKVFLPAMYMWDTOUKARSAGA,[135],['Missing cardmissing card'],['The card was not delivered as stated'],[1],[1],[1]
60342,AHCL6WUPDSQJIGZ4UUDZQ2VTIRMQ,[873],['Five Stars'],['Great gift'],[5],[0],[1]
60343,AHCL7H5SMNANBYBBZ7V3YJZOKOZQ,[89],['Great way to set a budget.'],['I love this option on Amazon. It helps you set a budget to keep you from over spending. Great idea put into action.'],[5],[0],[1]
60344,AHCL7MC6N5TW3MGSU5I6JUXT6CFQ,[541],['Five Stars'],['Good...'],[5],[0],[1]
60345,AHCLDNBFTMYWKTDJRNCMVZVDX4OQ,[89],['Reliable'],['It was instant reliable'],[5],[0],[1]
60346,AHCLDZQOVSVO3Y5R3QHHFMKBZS6A,[8],['Amazon Gift Card'],"['I forgot about getting the card, and when I checked out and it was applied to the bottom line it was like getting the  gift a second time!']",[5],[0],[0]
